,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Bournemouth,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Hull,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Middlesbrough,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Bournemouth,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Hull,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Middlesbrough,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
369,2017-05-18,2,4.5,3.95,2.0,0.222,0.253,0.5,48.15,59.23,43,80,7,12,46,73,56,24,136,231,245,123,112,178,6.72,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
370,2017-05-21,0,1.45,6.05,8.0,0.69,0.165,0.125,56.89,51.54,72,61,12,7,74,61,43,41,192,184,281,91,157,124,6.98,6.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2017-05-21,2,2.45,3.58,3.26,0.408,0.279,0.307,41.83,48.21,40,42,4,6,38,45,53,63,119,134,242,126,105,141,6.73,6.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,2017-05-21,0,1.2,11.5,26.0,0.833,0.087,0.038,49.25,41.34,90,24,15,3,80,28,32,64,196,116,265,77,148,130,7.04,6.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373,2017-05-21,2,9.74,6.48,1.6,0.103,0.154,0.625,51.17,59.23,34,83,4,12,36,79,73,25,122,243,282,123,86,181,6.61,7.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,2017-05-21,1,2.0,4.5,4.81,0.5,0.222,0.208,44.37,53.02,43,45,6,10,47,54,62,66,141,156,236,92,116,114,6.71,6.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2017-05-21,0,1.15,10.5,31.0,0.87,0.095,0.032,56.45,49.63,73,28,10,4,75,27,42,50,226,97,261,90,185,98,6.97,6.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,2017-05-21,0,2.6,3.4,3.35,0.385,0.294,0.299,52.01,47.68,66,41,3,6,52,50,29,61,208,137,314,96,150,110,6.99,6.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2017-05-21,2,1.8,4.37,5.53,0.556,0.229,0.181,51.32,47.65,46,41,6,5,41,40,47,56,173,134,306,83,139,111,6.76,6.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,2017-05-21,0,2.29,3.68,3.8,0.437,0.272,0.263,43.79,38.18,38,45,10,1,43,42,69,49,143,118,235,96,87,97,6.67,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,2017-05-21,2,18.0,9.7,1.3,0.056,0.103,0.769,52.19,65.62,40,75,0,11,40,75,63,39,140,207,273,138,111,165,6.67,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
